,prefix,region,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2
1335,18867_5942_x29015_y5711,SSp-bfd,89,98,266.5454,38880.0712,46,5.3647,6.866905052496351,1,0.6736320054469954,75,130,649.4895,512695.4676,54,117.9409,84.02095270823818,1,0.5550371346518267
1336,18867_6091_x30186_y6043,SSp-bfd,128,191,833.1695,431637.6033,87,6.9919,4.0065412764627855,1,0.5484922786193068,180,494,2658.8577,2259147.1355,219,100.8325,95.94304052405262,1,0.46160503753729654
1337,18867_6408_x9343_y6158,SSp-bfd,260,859,3306.7261,6136995.0225,396,98.4056,108.77962008115306,5,0.5188148654193216,191,249,692.9032,345780.6072,117,140.0326,148.00644543059605,1,0.4002817769144356
1338,18868_4739_x28536_y7468,SSp-bfd,125,182,750.7091,306662.3086,85,21.1866,3.255454038993626,1,0.5562371208081396,102,370,2050.0692,3280869.5536,159,151.2726,144.86326053903386,1,0.4760146978669388
1339,18868_4883_x27078_y6285,SSp-bfd,211,221,367.9003,41560.6621,107,3.121,5.684341886080802e-14,1,0.6932887684268499,119,166,703.1006,641631.3712,71,120.551,105.04590452273712,1,0.5357498547309962
1340,18868_5131_x7596_y7239,SSp-bfd,204,232,546.8771,59749.3689,111,3.7967,10.363206598345908,1,0.6136637674214087,52,112,643.7082,537438.5739,45,166.1806,215.9598208324873,1,0.6857541346787386
1341,18868_5141_x8535_y6876,SSp-bfd,114,190,530.1548,180339.1155,89,11.4729,2.4861739681687633,1,0.48686833056048273,73,252,1126.6057,1122364.6593,113,124.1421,104.93720908238413,1,0.5794314405703922
1342,18868_5156_x9540_y6495,SSp-bfd,141,182,527.6395,111771.6167,85,4.9078,0.0,1,0.47193455143970614,166,371,1665.8341,1389485.5632,167,124.0972,121.54037223902189,1,0.5211980228048739
1343,18868_5242_x9858_y5968,SSp-bfd,132,144,285.8517,63860.2989,69,1.4498,2.1835024616427563,1,0.6532127131595684,94,134,481.1157,296325.3775,61,114.3485,109.83263943382221,1,0.4236496891563345
1344,18868_5456_x7773_y6771,SSp-bfd,117,214,557.7469,97347.4157,103,34.4449,8.404002736791568,2,0.6114236364448957,105,162,845.5435,569513.116,69,119.7738,99.22266124227873,1,0.5767606329232148
1345,18868_5531_x7356_y7030,SSp-bfd,107,135,385.4183,47996.1784,64,12.1868,6.058658679939017,1,0.6546342069574935,67,120,787.0598,553302.0007,48,122.2276,100.0506332663617,1,0.5798391403863841
1346,18868_5686_x9887_y5415,SSp-bfd,80,188,978.5387,539537.1494,82,54.0709,2.6732916039968293,1,0.6102062246961013,163,391,2241.1517,2998940.2313,170,136.7605,113.29037617556047,1,0.4606438787345439
1347,18868_5701_x9538_y5736,SSp-bfd,116,130,419.5385,143939.6881,60,3.5067,4.7614489391360335,1,0.5467249742029726,173,375,2020.9501,1742184.4918,162,130.5732,107.12787817370415,1,0.5434556008859793
1348,18868_5724_x8616_y5999,SSp-bfd,146,164,395.8616,76672.9013,78,4.9522,5.684341886080802e-14,1,0.6542578357423459,116,271,977.736,1313868.8798,123,132.1964,110.11465459692455,2,0.4418510728161258
1349,18869_4599_x7153_y3640,SSp-bfd,406,406,848.2223,10042.9591,201,0.6335,0.44153029341144095,1,0.5008502902390847,17,17,37.398,220.3013,8,15.7802,4.904569909788219,0,0.7018659353836054
1350,18869_5108_x7688_y4065,SSp-bfd,104,305,1751.5186,802242.6614,133,55.5402,110.82053995085928,2,0.4843748286289522,77,110,474.2205,499876.4944,48,209.5955,231.1663047375201,1,0.4507575822136811
1351,18869_5213_x7186_y4274,SSp-bfd,104,374,1567.7833,1401003.6067,166,115.932,5.8085010975293665,3,0.6300124591653997,92,176,810.9885,492626.3033,79,112.8187,97.40100740238775,2,0.44199414325048325
1352,18869_5237_x7485_y4162,SSp-bfd,112,127,496.9872,137063.9144,58,2.9369,5.832268940986869,1,0.5395348434132652,45,161,1066.7517,983116.9276,65,148.1997,218.03674741199018,0,0.5196593731336049
1353,18869_5317_x6063_y4638,SSp-bfd,479,479,850.0702,9949.8372,237,2.9719,1.4210854715202004e-14,1,0.483173031603145,36,36,57.7105,752.5153,17,10.2112,9.26361889328356,0,0.5836071730575485
1354,18869_5393_x8284_y3671,SSp-bfd,100,118,486.654,135886.6273,54,2.2941,0.29919224588881865,1,0.5293769744400656,185,333,1818.3094,1410148.8256,146,114.6365,104.03243280823533,1,0.4687256567045381
1355,18869_5418_x23277_y4971,SSp-bfd,625,673,1993.8538,98723.3376,332,2.2676,2.959416158636708,1,0.5332316238962039,27,27,97.9629,2099.8525,13,21.5693,17.040421033530833,0,0.5757526305113891
1356,18869_5431_x21494_y4633,SSp-bfd,504,514,858.3926,46236.8908,255,2.856,1.8677100952771124,1,0.48268957253731387,19,19,39.4142,112.0371,9,27.5521,20.869660323062288,0,0.875803290741628
1357,18869_5553_x7275_y3994,SSp-bfd,95,121,495.9841,122037.1614,54,1.8337,2.0593914149573314,1,0.5869077725807804,103,300,1976.3387,3008827.6701,122,139.1108,135.31009699205748,1,0.5115493669315827
1358,18869_5692_x6534_y3440,SSp-bfd,780,780,1555.4599,14118.476,387,3.3594,5.3459459406170495,1,0.48014072282427367,79,79,141.5036,2543.4476,38,23.0932,18.816178730018486,1,0.4930656768536578
1359,18869_5754_x7159_y3959,SSp-bfd,76,90,396.326,97369.1077,39,5.1245,2.9898454809571517,1,0.5543279288151253,54,193,1316.4262,1179696.6935,83,109.5617,112.74104452682707,1,0.49292695848365753
1360,18869_5980_x7654_y3517,SSp-bfd,71,97,410.935,41431.0786,45,3.3566,11.787401325143732,1,0.5200936684178943,68,198,1102.6307,939531.9191,83,126.9541,97.28481426204192,1,0.5757882727592073
1361,191807_5178_x5002_y23078,SSp-bfd,182,243,743.0538,152569.3566,117,12.0248,9.50532619114146,1,0.6165551647998709,374,610,2436.867,2215769.3363,287,73.4959,71.78166530528527,2,0.4516629620678921
1362,191807_5811_x3931_y20674,SSp-bfd,80,83,261.0396,28118.6332,39,6.4114,0.0,1,0.6397647810604183,33,38,167.7777,36180.5191,17,104.18,106.84554810566515,0,0.5599756024406771
1363,191807_5921_x4355_y21421,SSp-bfd,68,70,336.4274,49301.8246,30,4.1718,8.817722268250463,1,0.539872265539357,94,104,618.6555,79034.4681,44,90.4895,87.59971777351797,1,0.5148746290520358
1364,191812_5411_x6011_y24641,SSp-bfd,158,598,3673.9004,4050959.419,260,57.273,168.04171159566303,3,0.45701134572299823,41,103,901.3553,2310295.2681,35,344.2467,371.04639294972264,0,0.5242447813617302
1365,191812_5586_x4875_y23378,SSp-bfd,135,948,6660.1923,4370287.6037,398,22.1476,26.138593190912154,3,0.4092487570490829,32,118,1119.3758,3978240.8712,39,310.8726,348.7627312844651,0,0.46067543057921057
1366,191812_6084_x5026_y7787,SSp-bfd,233,614,3436.5606,5514740.2369,270,41.615,7.251358631318679,3,0.41619655564527663,50,164,1168.1536,1657183.0987,65,321.8586,326.7406453121497,0,0.5431245869406514
1367,191812_6351_x5009_y7424,SSp-bfd,122,405,2680.3942,2723052.1893,171,29.1525,8.56332400414699,2,0.4316171619271704,25,73,728.4502,2089621.9575,21,303.8936,342.30357244264917,0,0.5190216183778227
1368,17545_00142,VPLpc,16,32,169.3617,21487.9316,12,41.9282,24.038951100245608,0,0.6570444744181096,318,329,1168.4937,109518.7907,162,109.8529,110.57614647382137,1,0.399100531852488
1369,18454_00073,VPLpc,26,56,343.1444,99237.5406,21,59.8573,39.84708026945009,0,0.5914313335426754,369,390,1309.4177,63218.4858,193,138.0691,138.22436742123296,1,0.476827468813689
1370,18454_00141,VPLpc,189,244,837.5199,312251.3142,117,107.7307,118.83972654798563,1,0.5894775768664774,271,271,691.6086,16306.2365,133,139.2102,131.58484245155293,1,0.3743265491537519
1371,18454_00142,VPLpc,157,218,810.4034,494043.2229,102,106.1741,114.59617311236882,1,0.459069765831508,373,385,1077.4946,24416.1477,189,123.8813,123.26752745553064,1,0.5223019149489745
1372,18454_00143,VPLpc,26,53,339.0349,242900.6821,22,76.2164,45.57650983785397,0,0.6341941274514031,194,199,804.1416,30120.9448,98,134.959,134.59344141896366,1,0.5660817812012451
1373,18454_00144,VPLpc,26,57,396.0201,282272.9296,23,101.8039,137.08798099760608,0,0.6226576651104192,165,186,896.7559,31410.9319,89,137.8681,136.60610614829778,1,0.6019143131189932
1374,18454_00151,VPLpc,34,42,162.0549,32495.1988,18,44.3026,51.52758115805551,0,0.6912916612867125,263,284,1210.1031,70219.4551,140,120.0788,118.65224991124273,1,0.49014909142605895
1375,18454_00156,VPLpc,96,132,514.2772,246428.0582,62,114.2719,139.99295465129666,1,0.6406956957024467,388,410,1263.5965,63377.5539,203,140.4653,135.10570929831204,1,0.40514908038469766
1376,18455_5898_x14920_y13352,VPLpc,30,57,330.4477,98498.0176,23,72.7711,42.02208587159854,0,0.6959561464018267,378,443,1777.6353,86400.3499,216,137.6363,136.88326926984175,1,0.4804875030542018
1377,18462_00023,VPLpc,27,67,399.9285,381762.2095,26,90.7009,132.1799078377648,0,0.5899710296503273,277,325,1400.7371,81798.3614,159,143.7599,144.53715867554612,1,0.43740209123394075
1378,18462_00029,VPLpc,99,110,453.2731,70028.123,53,169.2655,164.75396010111564,1,0.4171715289673137,312,363,1599.0929,415405.9863,175,127.9411,137.43399385159407,1,0.5823464171248521
1379,18462_00030,VPLpc,143,181,518.3617,39614.8741,89,166.6362,162.92862207113885,1,0.435892308021961,345,428,1447.461,419898.0522,207,128.7687,143.63376197120232,2,0.595640612349452
1380,18462_00060,VPLpc,24,39,241.8387,143549.2473,14,64.7878,62.86614240590876,0,0.6271798441391664,310,346,1565.2578,81683.5557,165,133.6884,132.8259553475901,1,0.5230468362543718
1381,18464_00132,VPLpc,247,369,1602.7213,611998.1084,174,126.7873,132.9496921433066,1,0.5414121796290643,254,268,1013.831,81631.8084,131,143.025,144.25707585071868,1,0.42477786645134236
1382,18465_00291,VPLpc,50,60,247.308,56531.6697,26,54.4857,52.77640781637191,0,0.6495503320326701,294,485,1910.7303,165803.4701,237,133.7271,133.5093349283113,1,0.40651499299610266
1383,17545_00175,SMT,68,74,182.2484,44567.105,33,35.5264,33.186108599834355,1,0.5907841754237918,446,471,1776.5854,96917.0583,230,138.9938,138.64160080942517,1,0.44444383697006346
1384,18454_00054,SMT,45,51,183.0739,70234.8407,21,37.9062,34.8912645371302,0,0.618019250330776,461,502,1570.7016,100532.4121,246,164.8509,161.53300753715945,1,0.4494471186116176
1385,18454_00100,SMT,18,27,188.6014,73314.0765,9,45.3882,45.21741709783962,0,0.6176412291041259,344,349,1459.7991,76449.0971,169,158.4514,157.2904629848867,1,0.3938775367160103
1386,18454_00101,SMT,39,44,206.6285,67657.2875,18,41.7212,42.56164293116516,0,0.5998419378141235,347,351,1301.1805,35005.6018,172,157.1309,153.7326805334507,1,0.5967413843157865
1387,18454_00176,SMT,3,3,20.4624,0.0,0,7.3625,18.597230600280273,0,0.0,446,561,2407.359,380144.7861,272,155.181,163.07250168253387,1,0.6379543636898408
1388,18454_00177,SMT,33,51,227.905,84056.7541,21,38.9017,49.19835344805759,0,0.6082781841174754,455,603,2082.5574,174143.241,296,150.7243,149.50109835048036,1,0.4927756145548643
1389,18455_00132,SMT,64,68,291.3913,36251.7259,31,39.0333,41.08451750964105,1,0.5856972024705285,379,535,2687.6132,588842.5855,251,138.3731,133.82927316547753,1,0.40184158662319036
1390,18455_00133,SMT,45,53,226.5246,62190.6429,22,49.4228,48.6981166986979,0,0.6117157535604176,228,615,3290.4069,342871.2621,281,158.1054,160.64332797847536,1,0.5710585144981719
1391,18457_00135,SMT,43,48,194.9861,42911.3229,20,33.0867,31.78665029536769,0,0.6789937434409157,581,586,1761.6737,54368.7159,289,150.3916,153.88880181156784,1,0.45397163603198865
1392,18458_00616,SMT,2,2,7.0054,0.0,0,3.2704,0.3793533972432409,0,0.0,560,635,2058.5471,348574.8623,305,140.3908,155.64469344632346,1,0.6549841370062395
1393,18463_00046,SMT,4,4,31.5322,222.7129,0,12.5557,18.621977499717914,0,0.0,325,384,1645.8908,119370.0926,182,130.771,148.8280787049272,2,0.7474104156177176
1394,18463_00047,SMT,56,62,213.6066,28376.7034,28,35.0855,36.54334446927375,1,0.6629090703296261,323,554,2582.5985,292163.7992,265,152.1039,152.1042352500416,1,0.5117889036840745
1395,18465_00258,SMT,106,110,206.9889,26597.9356,52,26.6754,26.680822869619288,1,0.6023921775852046,553,557,1394.2492,40494.5927,276,142.3797,141.91526409798206,1,0.6164015806698907
1396,17788_5059_x3960_y6601,SSp-n,237,241,864.7665,36768.7156,119,3.7532,3.610222430820576,1,0.38453056954959625,145,170,832.8263,393367.3184,77,18.6083,13.55809349761241,1,0.6853163238380375
1397,18453_4231_x30739_y8470,SSp-n,184,190,807.0601,69178.5672,91,1.5399,2.2709973579905256,1,0.5030270073294887,31,34,127.3175,9757.5094,15,28.9229,30.81964264880436,0,0.5532193460138805
1398,18453_4386_x31552_y9254,SSp-n,109,109,386.8355,11628.4123,52,2.4055,1.4210854715202004e-14,1,0.3888026971122196,52,55,255.8046,13615.2469,26,10.4422,9.099257442231206,1,0.5717527510541001
1399,18453_4496_x31014_y8304,SSp-n,95,98,426.9658,26561.4105,46,2.6099,3.5557664433986726,1,0.6187139733746276,121,121,409.333,15004.0199,57,5.2013,2.9600168918436993,1,0.3852202610557921
1400,18453_4540_x32498_y9442,SSp-n,169,319,2141.876,2512387.7493,138,33.3954,9.186936050718971,1,0.6475919606169802,91,95,405.5574,34065.3442,44,82.3512,83.11680482910783,1,0.644516006661051
1401,18453_4749_x31789_y8895,SSp-n,47,47,208.5277,3820.9951,22,5.4671,1.2694148258154143,0,0.49848814414561804,84,86,461.5203,21468.4885,40,4.8503,6.255833197904161,1,0.5177132945697834
1402,18461_4388_x5599_y5781,SSp-n,48,51,279.2967,19525.9299,24,4.1162,5.224450306013076,0,0.49183008258196803,121,123,584.5701,24467.8663,58,5.3056,12.776361532142072,1,0.400180777569959
1403,18864_4380_x6371_y4940,SSp-n,225,233,1035.7759,25127.8309,111,5.89,9.83873182884868,1,0.466624704310559,37,50,269.3774,24370.055,23,20.2373,21.63739471378198,0,0.5531120097640272
1404,18867_4605_x30309_y8068,SSp-n,134,149,424.1238,52195.6086,72,5.1315,7.779111196017195,1,0.4139746826550801,72,151,844.3847,515494.0986,63,138.2713,108.4159168249755,1,0.6204107200456463
1405,18867_4824_x31628_y8902,SSp-n,146,146,262.1984,11342.2852,71,3.2919,3.4555210895030037,1,0.38356745776340856,65,131,680.0686,769428.2612,56,86.9153,74.71494596130015,1,0.5430701109528082
1406,18867_4957_x30093_y7560,SSp-n,119,275,1030.9683,770265.7871,131,26.2974,9.445915784083608,2,0.5180040195175268,146,681,2826.5175,3353382.6986,313,148.8118,129.45844727556405,2,0.45081549967536516
1407,18867_4984_x30860_y8156,SSp-n,106,111,280.572,41991.5571,53,3.6678,3.1776437161565096e-14,1,0.42655801974886937,38,117,763.1589,1137198.8125,48,113.0493,94.45141382742769,0,0.4634464726597821
1408,18867_5287_x32054_y8614,SSp-n,208,443,1121.1307,284464.2454,213,31.8188,61.53424882128649,2,0.49658448263294447,144,237,661.9339,614310.5358,110,135.8377,139.08202933520923,1,0.493839898802997
1409,18868_4341_x30419_y10114,SSp-n,190,329,1545.1179,2005266.2039,144,151.9119,134.10854606996529,2,0.5412817041610638,87,225,948.8786,875834.2587,103,38.6653,10.562956072993959,2,0.5105650233229885
1410,18868_4803_x7002_y8311,SSp-n,124,125,290.0291,23344.6329,60,5.9492,11.141587050326343,1,0.44668708581305205,47,92,553.5842,333889.5507,37,141.8612,122.29114269234711,0,0.6587296640431999
1411,18869_4282_x22276_y6457,SSp-n,85,133,530.1534,195533.0153,61,18.6941,12.672992478495372,1,0.5600950222748726,105,180,666.5823,725061.7603,82,148.0719,119.29616371870472,1,0.5133585856797849
1412,18869_4345_x7097_y4738,SSp-n,94,146,715.2944,863002.8958,63,33.6122,8.740867119456743,1,0.7043590652474125,142,257,918.0906,200779.5058,121,115.5431,100.51652912332379,2,0.4973801385017373
1413,18869_4371_x21382_y5522,SSp-n,66,69,216.9292,29181.1827,31,3.0995,0.0,1,0.6092012904738949,58,92,407.5452,174080.3596,40,95.6174,91.8407578093735,1,0.4250000964147785
1414,18869_4468_x23035_y7089,SSp-n,111,161,710.7116,206922.8191,74,27.6198,2.861606891241344,1,0.5923591182474329,126,363,2043.2295,1391989.1802,159,155.6056,158.55971642885842,1,0.4286135106668843
1415,18869_4469_x21852_y5924,SSp-n,103,144,496.9767,159798.4288,68,13.8685,5.1723156322869555,1,0.498248167998904,41,123,718.9745,552730.753,50,142.9418,106.63725702117436,0,0.580666592298384
1416,18869_4550_x7203_y4574,SSp-n,129,147,484.4618,316507.2093,68,5.3424,3.6998520240679964,1,0.49081540815764746,47,98,517.6251,448845.1782,39,143.5262,105.38664199033956,0,0.6441737832936284
1417,18869_4625_x5853_y5391,SSp-n,98,177,508.2938,311237.3128,83,44.8192,5.269101726100971,2,0.5361678089465222,85,111,449.8848,395888.3658,49,215.3377,223.91070939327582,1,0.4635428816192773
1418,18869_4953_x22613_y6076,SSp-n,119,193,796.0737,470257.1556,91,15.4544,4.7114181516821425,1,0.43596348349013025,55,325,2072.744,2352658.7973,133,147.064,127.52105593195189,2,0.49321960457603525
1419,18869_5033_x23046_y6158,SSp-n,106,208,1178.4268,893990.8432,85,144.6747,116.56516372398744,2,0.5156555170260063,67,186,841.5897,446821.3373,83,40.0913,45.33365117658183,2,0.551840039027188
1420,191807_5031_x5620_y23074,SSp-n,62,71,233.0137,21045.9485,32,2.3654,2.415577984665374,1,0.7322441620908547,108,125,490.873,26359.8966,58,94.3828,93.22474985753514,1,0.5564822735116837
1421,191812_4322_x7645_y6848,SSp-n,102,371,2356.7687,1450980.3231,159,39.5656,12.6887271327742,1,0.5150496723219213,69,300,2447.8477,12295242.6417,117,64.3398,94.53005230084241,1,0.49094795807725183
1422,191812_4446_x6677_y24393,SSp-n,108,391,2776.262,4964767.3304,161,56.4758,11.6462703901292,1,0.6140947210783114,69,172,1105.8111,785194.6796,74,104.9232,117.64428411529393,1,0.45241509467018715
1423,18047_5719_x25513_y7957,SSp-un,158,177,775.8259,56448.5604,78,12.6529,17.441708517229607,1,0.5669200890190507,55,81,450.1832,169141.7763,35,73.2395,76.42715591332704,1,0.48150719952122495
1424,182724_4580_x5627_y9427,SSp-un,173,388,1279.457,1138665.0384,183,33.0021,4.172570670462029,2,0.48957982836277764,46,88,655.9855,972105.6567,30,143.2369,130.38919388124154,0,0.45058650867648065
1425,18864_00023,SSp-un,135,154,657.9281,26688.2815,74,3.8158,2.0343082362316576,1,0.4633883252007725,94,118,603.8047,222195.3271,55,19.7836,15.635065621864209,1,0.6676693863639219
1426,18867_4776_x28359_y6621,SSp-un,221,311,688.638,179065.7412,152,17.5732,15.211257738924807,1,0.6217229074882777,149,295,1376.1555,1029599.1771,131,96.5008,98.02781247686801,2,0.6000070474536514
1427,18867_4889_x28329_y6770,SSp-un,71,184,794.172,295739.8515,86,54.3978,2.974536266378324,2,0.6162538945963391,29,96,597.1364,675958.2056,41,85.5685,75.7925436174298,0,0.4061858892641983
1428,18867_5654_x12080_y5724,SSp-un,89,225,1136.9931,1422661.7246,100,50.9631,5.207270686261664,1,0.5062031756970898,81,355,1873.9768,2079106.1954,145,135.4842,92.0847768417777,1,0.5481940104060873
1429,18869_4054_x19963_y5080,SSp-un,59,147,1051.1198,2978244.5768,56,50.714,6.185560770051481,1,0.4494298725956773,60,187,1031.304,848694.2403,80,103.6973,111.00080400159271,2,0.5884586260823959
1430,18869_4301_x20547_y5218,SSp-un,85,131,603.7191,411427.5426,59,21.7509,3.2214558820508428,1,0.5148511641933029,51,124,655.192,489180.6405,52,151.0236,226.48576562336098,1,0.5640252017305506
1431,18869_4426_x7611_y4421,SSp-un,77,148,694.1311,727703.4266,67,31.1181,2.842170943040401e-14,1,0.43034524361901105,69,126,800.4618,376725.9325,50,109.7206,103.32051742514648,1,0.4067734612525696
1432,191807_5629_x4661_y9410,SSp-un,124,131,707.1349,50317.6578,60,14.4001,16.370590123755473,1,0.6080846723324482,21,41,320.9133,193752.3547,14,80.4161,81.5730105672213,0,0.5834594707925059
1433,191812_4775_x5212_y22490,SSp-un,137,604,4564.2804,7451920.442,246,36.724,6.60414006514096,3,0.3795344292859151,35,125,1270.0598,4382433.3965,39,284.7189,316.7715367989997,0,0.5158760772114663
1434,182724_3887_x5901_y10339,SSp-ul,151,231,1518.5782,1706600.0127,92,34.7218,8.009607605869324,1,0.5204778303571469,106,187,1028.6245,1384261.4149,83,343.3906,384.4322107745396,1,0.5425345269371723
1435,18453_3471_x28224_y8289,SSp-ul,156,161,756.3209,28307.0579,76,5.2431,10.073504156945589,1,0.48170158093922494,42,60,283.2896,45615.8023,27,8.61,13.755394614477652,0,0.56707147123984
1436,18453_3945_x11262_y6434,SSp-ul,215,285,1381.8408,213348.0152,134,8.6118,8.916128380076167,1,0.39624046997456636,90,98,472.6982,94268.4266,47,127.7043,129.72807919259424,1,0.6072236517473306
1437,18453_4345_x12044_y5189,SSp-ul,96,149,945.4213,368143.461,67,15.6914,8.966044055211869,1,0.40751201070464255,42,109,813.4455,1244017.252,43,36.5561,60.77525899574596,0,0.6283594685851623
1438,18864_4420_x4377_y8261,SSp-ul,167,204,1055.9222,86476.2905,98,3.2238,0.0,1,0.47357213565837214,80,98,699.0874,230539.0246,41,182.3866,189.53627932140066,1,0.6379601479343179
1439,18864_00025,SSp-ul,155,171,675.6464,35253.3659,82,2.093,6.885639040786276,1,0.5945306802506807,118,183,1001.6162,543853.858,81,27.043,9.134677717358183,1,0.6965339226831183
1440,18864_00021,SSp-ul,192,390,2058.2181,1315082.0239,178,19.5212,3.9440508363863676,2,0.437209098496644,146,202,1073.7911,327519.6655,93,215.9463,217.2964751186728,1,0.6568711321068349
